0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-C6-mf-3c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-A#5-mf-2c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-A6-mf-1c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-E6-mf-1c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-G5-mf-3c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-G6-mf-1c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-F#6-mf-1c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-F6-mf-1c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-D6-mf-2c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-B5-mf-2c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-C#6-mf-2c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-G#5-mf-3c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-F#5-mf-3c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-A#5-mf-3c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-D#6-mf-1c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-D6-mf-1c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-E6-mf-2c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-C#6-mf-1c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-A5-mf-3c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-G5-mf-2c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-D#6-mf-2c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-C6-mf-1c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-B5-mf-3c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-C6-mf-2c.wav
0,PluckedStrings/Guitar/ordinario-high-register/Gtr-ord-hi-reg-D#5-mf-3c.wav
0,PluckedStrings/Guitar/tap-on-body/Gtr-tap-body-mf-1.wav
0,PluckedStrings/Guitar/tap-on-body/Gtr-tap-body-mf-3.wav
0,PluckedStrings/Guitar/tap-on-body/Gtr-tap-body-mf-4.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-F#3-mf-4c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-F#2-mf-6c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-G#5-mf-1c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-B2-mf-5c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-B3-mf-2c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-D#3-mf-4c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-F3-mf-4c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-C#4-mf-2c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-D4-mf-2c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-C3-mf-5c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-G5-mf-1c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-D#5-mf-1c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-D3-mf-4c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-C5-mf-1c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-F5-mf-1c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-A#4-mf-1c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-D#4-mf-2c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-G#4-mf-1c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-B4-mf-1c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-G#2-mf-6c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-C#5-mf-1c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-A#5-mf-1c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-C#3-mf-5c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-B5-mf-1c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-G2-mf-6c.wav
0,PluckedStrings/Guitar/sul-ponticello/Gtr-pont-G#3-mf-4c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-E5-mf-1c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-F3-mf-4c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-F4-mf-1c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-A#4-mf-1c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-E4-mf-1c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-C3-mf-5c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-G#4-mf-1c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-C#4-mf-2c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-A4-mf-1c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-A2-mf-5c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-A#2-mf-5c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-D4-mf-2c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-G#2-mf-6c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-C#3-mf-5c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-G3-mf-3c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-D5-mf-1c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-F#3-mf-4c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-B4-mf-1c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-G#3-mf-3c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-F#4-mf-1c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-A3-mf-3c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-E3-mf-4c.wav
0,PluckedStrings/Guitar/sul-tasto/Gtr-tasto-F#2-mf-6c.wav
0,PluckedStrings/Guitar/scratch-with-nail/Gtr-scratch+nail-mf.wav
0,PluckedStrings/Guitar/tap-with-stick/Gtr-tap+stick-mf.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-C#4-mf.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-D#5-mf-1c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-F5-mf.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-C5-mf-1c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-F4-mf-1c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-F#4-mf-1c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-D3-mf-4c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-A#5-mf-1c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-A4-p.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-B2-mf-5c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-A#3-mf-3c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-G#3-mf-3c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-F#3-mf.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-D4-p-2c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-G5-mf-1c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-E2-mf-6c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-E5-mf-1c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-B4-p.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-E5-p.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-F3-mf-4c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-A5-mf-1c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-C3-mf-5c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-G3-mf-3c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-C5-p.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-A#4-mf-1c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-A2-mf-5c.wav
0,PluckedStrings/Guitar/dedillo/Gtr-dedillo-A3-mf-3c.wav
